instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,date
16548,2012-11-27,winter,2012,Nov,5,No,Tue,Yes,Moderate,12.0,14.0,81.0,15.0,0,31,31,27
16549,2012-11-27,winter,2012,Nov,6,No,Tue,Yes,Moderate,12.0,15.0,81.0,11.0,3,97,100,27
16550,2012-11-27,winter,2012,Nov,7,No,Tue,Yes,Caution,12.0,15.0,81.0,9.0,4,289,293,27
16551,2012-11-27,winter,2012,Nov,8,No,Tue,Yes,Caution,13.0,16.0,81.0,11.0,6,494,500,27
16552,2012-11-27,winter,2012,Nov,9,No,Tue,Yes,Moderate,13.0,17.0,81.0,9.0,11,257,268,27
16553,2012-11-27,winter,2012,Nov,10,No,Tue,Yes,Caution,13.0,16.0,81.0,13.0,5,52,57,27
16554,2012-11-27,winter,2012,Nov,11,No,Tue,Yes,Caution,12.0,14.0,87.0,20.0,6,59,65,27
16555,2012-11-27,winter,2012,Nov,12,No,Tue,Yes,Caution,11.0,13.0,87.0,26.0,6,70,76,27
16556,2012-11-27,winter,2012,Nov,13,No,Tue,Yes,Caution,11.0,14.0,87.0,17.0,4,73,77,27
16557,2012-11-27,winter,2012,Nov,14,No,Tue,Yes,Caution,11.0,13.0,87.0,24.0,8,86,94,27
16558,2012-11-27,winter,2012,Nov,15,No,Tue,Yes,Moderate,12.0,14.0,75.0,20.0,9,146,155,27
16559,2012-11-27,winter,2012,Nov,16,No,Tue,Yes,Moderate,12.0,14.0,75.0,20.0,5,252,257,27
16560,2012-11-27,winter,2012,Nov,17,No,Tue,Yes,Moderate,12.0,14.0,75.0,26.0,13,514,527,27
16561,2012-11-27,winter,2012,Nov,18,No,Tue,Yes,Normal,11.0,11.0,81.0,24.0,13,469,482,27
16562,2012-11-27,winter,2012,Nov,19,No,Tue,Yes,Normal,11.0,13.0,73.0,20.0,12,338,350,27
16563,2012-11-27,winter,2012,Nov,20,No,Tue,Yes,Normal,11.0,11.0,75.0,22.0,4,228,232,27
16564,2012-11-27,winter,2012,Nov,21,No,Tue,Yes,Normal,10.0,11.0,81.0,19.0,6,179,185,27
16565,2012-11-27,winter,2012,Nov,22,No,Tue,Yes,Normal,10.0,12.0,81.0,11.0,2,95,97,27
16566,2012-11-27,winter,2012,Nov,23,No,Tue,Yes,Moderate,11.0,12.0,81.0,17.0,3,64,67,27
16567,2012-11-28,winter,2012,Nov,0,No,Wed,Yes,Moderate,11.0,12.0,75.0,17.0,1,22,23,28
16568,2012-11-28,winter,2012,Nov,1,No,Wed,Yes,Moderate,11.0,13.0,75.0,15.0,0,12,12,28
16569,2012-11-28,winter,2012,Nov,2,No,Wed,Yes,Moderate,11.0,13.0,75.0,15.0,0,1,1,28
16570,2012-11-28,winter,2012,Nov,3,No,Wed,Yes,Moderate,11.0,13.0,70.0,15.0,0,3,3,28
16571,2012-11-28,winter,2012,Nov,4,No,Wed,Yes,Moderate,11.0,13.0,70.0,13.0,0,4,4,28
16572,2012-11-28,winter,2012,Nov,5,No,Wed,Yes,Moderate,11.0,14.0,70.0,9.0,0,39,39,28
16573,2012-11-28,winter,2012,Nov,6,No,Wed,Yes,Moderate,11.0,13.0,65.0,15.0,4,132,136,28
16574,2012-11-28,winter,2012,Nov,7,No,Wed,Yes,Moderate,11.0,13.0,56.0,13.0,6,403,409,28
16575,2012-11-28,winter,2012,Nov,8,No,Wed,Yes,Normal,10.0,11.0,60.0,19.0,9,683,692,28
16576,2012-11-28,winter,2012,Nov,9,No,Wed,Yes,Normal,11.0,14.0,52.0,13.0,13,309,322,28
16577,2012-11-28,winter,2012,Nov,10,No,Wed,Yes,Normal,12.0,16.0,49.0,7.0,17,144,161,28
16578,2012-11-28,winter,2012,Nov,11,No,Wed,Yes,Normal,13.0,16.0,45.0,11.0,19,127,146,28
16579,2012-11-28,winter,2012,Nov,12,No,Wed,Yes,Normal,14.0,15.0,42.0,26.0,19,189,208,28
16580,2012-11-28,winter,2012,Nov,13,No,Wed,Yes,Normal,14.0,17.0,42.0,13.0,21,193,214,28
16581,2012-11-28,winter,2012,Nov,14,No,Wed,Yes,Normal,15.0,17.0,40.0,20.0,15,161,176,28
16582,2012-11-28,winter,2012,Nov,15,No,Wed,Yes,Normal,15.0,17.0,32.0,22.0,7,172,179,28
16583,2012-11-28,winter,2012,Nov,16,No,Wed,Yes,Normal,15.0,17.0,29.0,17.0,9,316,325,28
16584,2012-11-28,winter,2012,Nov,17,No,Wed,Yes,Normal,14.0,17.0,31.0,9.0,17,546,563,28
16585,2012-11-28,winter,2012,Nov,18,No,Wed,Yes,Normal,13.0,15.0,33.0,19.0,12,530,542,28
16586,2012-11-28,winter,2012,Nov,19,No,Wed,Yes,Normal,13.0,16.0,36.0,11.0,9,378,387,28
16587,2012-11-28,winter,2012,Nov,20,No,Wed,Yes,Normal,13.0,17.0,36.0,9.0,5,258,263,28
16588,2012-11-28,winter,2012,Nov,21,No,Wed,Yes,Normal,12.0,15.0,39.0,11.0,4,219,223,28
16589,2012-11-28,winter,2012,Nov,22,No,Wed,Yes,Normal,11.0,14.0,45.0,11.0,6,148,154,28
16590,2012-11-28,winter,2012,Nov,23,No,Wed,Yes,Normal,11.0,14.0,48.0,9.0,5,73,78,28
16591,2012-11-29,winter,2012,Nov,0,No,Thr,Yes,Normal,10.0,13.0,56.0,6.0,4,25,29,29
16592,2012-11-29,winter,2012,Nov,1,No,Thr,Yes,Normal,9.0,13.0,64.0,6.0,1,15,16,29
16593,2012-11-29,winter,2012,Nov,2,No,Thr,Yes,Normal,9.0,14.0,64.0,0.0,1,6,7,29
16594,2012-11-29,winter,2012,Nov,4,No,Thr,Yes,Normal,8.0,11.0,75.0,6.0,0,7,7,29
16595,2012-11-29,winter,2012,Nov,5,No,Thr,Yes,Normal,8.0,13.0,69.0,0.0,0,42,42,29
16596,2012-11-29,winter,2012,Nov,6,No,Thr,Yes,Normal,9.0,14.0,69.0,0.0,1,120,121,29
16597,2012-11-29,winter,2012,Nov,7,No,Thr,Yes,Normal,8.0,13.0,64.0,0.0,8,354,362,29
16598,2012-11-29,winter,2012,Nov,8,No,Thr,Yes,Normal,8.0,11.0,69.0,7.0,15,664,679,29
16599,2012-11-29,winter,2012,Nov,9,No,Thr,Yes,Normal,10.0,14.0,60.0,0.0,13,286,299,29
16600,2012-11-29,winter,2012,Nov,10,No,Thr,Yes,Normal,11.0,15.0,65.0,6.0,25,153,178,29
16601,2012-11-29,winter,2012,Nov,11,No,Thr,Yes,Normal,15.0,17.0,37.0,15.0,13,150,163,29
16602,2012-11-29,winter,2012,Nov,12,No,Thr,Yes,Normal,15.0,17.0,40.0,11.0,11,225,236,29
16603,2012-11-29,winter,2012,Nov,13,No,Thr,Yes,Normal,16.0,20.0,32.0,9.0,15,209,224,29
16604,2012-11-29,winter,2012,Nov,14,No,Thr,Yes,Normal,15.0,17.0,43.0,15.0,13,174,187,29
16605,2012-11-29,winter,2012,Nov,15,No,Thr,Yes,Normal,15.0,17.0,43.0,19.0,19,201,220,29
16606,2012-11-29,winter,2012,Nov,16,No,Thr,Yes,Normal,15.0,17.0,40.0,15.0,24,346,370,29
16607,2012-11-29,winter,2012,Nov,17,No,Thr,Yes,Normal,14.0,17.0,39.0,13.0,17,544,561,29
16608,2012-11-29,winter,2012,Nov,18,No,Thr,Yes,Normal,13.0,16.0,49.0,11.0,17,520,537,29
16609,2012-11-29,winter,2012,Nov,19,No,Thr,Yes,Normal,12.0,14.0,52.0,13.0,18,326,344,29
16610,2012-11-29,winter,2012,Nov,20,No,Thr,Yes,Normal,12.0,15.0,52.0,11.0,11,241,252,29
16611,2012-11-29,winter,2012,Nov,21,No,Thr,Yes,Normal,11.0,14.0,65.0,9.0,7,201,208,29
16612,2012-11-29,winter,2012,Nov,22,No,Thr,Yes,Normal,11.0,14.0,70.0,6.0,4,147,151,29
16613,2012-11-29,winter,2012,Nov,23,No,Thr,Yes,Normal,11.0,16.0,61.0,0.0,6,124,130,29
16614,2012-11-30,winter,2012,Nov,0,No,Fri,Yes,Normal,11.0,13.0,70.0,11.0,4,48,52,30
16615,2012-11-30,winter,2012,Nov,1,No,Fri,Yes,Normal,10.0,13.0,70.0,6.0,2,17,19,30
16616,2012-11-30,winter,2012,Nov,2,No,Fri,Yes,Normal,10.0,14.0,75.0,0.0,2,10,12,30
16617,2012-11-30,winter,2012,Nov,3,No,Fri,Yes,Normal,10.0,14.0,75.0,0.0,0,4,4,30
16618,2012-11-30,winter,2012,Nov,4,No,Fri,Yes,Normal,9.0,14.0,75.0,0.0,0,3,3,30
16619,2012-11-30,winter,2012,Nov,5,No,Fri,Yes,Normal,8.0,13.0,80.0,0.0,1,39,40,30
16620,2012-11-30,winter,2012,Nov,6,No,Fri,Yes,Normal,8.0,13.0,86.0,0.0,2,104,106,30
16621,2012-11-30,winter,2012,Nov,7,No,Fri,Yes,Normal,9.0,14.0,80.0,0.0,6,346,352,30
16622,2012-11-30,winter,2012,Nov,8,No,Fri,Yes,Moderate,9.0,13.0,80.0,6.0,20,709,729,30
16623,2012-11-30,winter,2012,Nov,9,No,Fri,Yes,Normal,10.0,13.0,75.0,6.0,17,313,330,30
16624,2012-11-30,winter,2012,Nov,10,No,Fri,Yes,Moderate,12.0,17.0,65.0,0.0,10,159,169,30
16625,2012-11-30,winter,2012,Nov,11,No,Fri,Yes,Moderate,14.0,17.0,53.0,6.0,31,170,201,30
16626,2012-11-30,winter,2012,Nov,12,No,Fri,Yes,Moderate,16.0,20.0,46.0,0.0,25,243,268,30
16627,2012-11-30,winter,2012,Nov,13,No,Fri,Yes,Moderate,16.0,20.0,40.0,11.0,21,241,262,30
16628,2012-11-30,winter,2012,Nov,14,No,Fri,Yes,Moderate,16.0,20.0,40.0,7.0,26,225,251,30
16629,2012-11-30,winter,2012,Nov,15,No,Fri,Yes,Moderate,17.0,21.0,38.0,7.0,34,262,296,30
16630,2012-11-30,winter,2012,Nov,16,No,Fri,Yes,Normal,16.0,20.0,43.0,9.0,37,368,405,30
16631,2012-11-30,winter,2012,Nov,17,No,Fri,Yes,Normal,15.0,17.0,50.0,13.0,31,551,582,30
16632,2012-11-30,winter,2012,Nov,18,No,Fri,Yes,Moderate,14.0,18.0,61.0,0.0,20,489,509,30
16633,2012-11-30,winter,2012,Nov,19,No,Fri,Yes,Normal,13.0,17.0,66.0,0.0,18,359,377,30
16634,2012-11-30,winter,2012,Nov,20,No,Fri,Yes,Normal,13.0,17.0,66.0,0.0,12,233,245,30
16635,2012-11-30,winter,2012,Nov,21,No,Fri,Yes,Normal,12.0,16.0,75.0,6.0,14,169,183,30
16636,2012-11-30,winter,2012,Nov,22,No,Fri,Yes,Normal,12.0,17.0,75.0,0.0,18,145,163,30
16637,2012-11-30,winter,2012,Nov,23,No,Fri,Yes,Moderate,12.0,16.0,75.0,6.0,11,99,110,30
16638,2012-12-01,winter,2012,Dec,0,No,Sat,No,Normal,11.0,15.0,81.0,0.0,9,99,108,01
16639,2012-12-01,winter,2012,Dec,1,No,Sat,No,Normal,11.0,15.0,81.0,0.0,5,64,69,01
16640,2012-12-01,winter,2012,Dec,2,No,Sat,No,Moderate,11.0,15.0,81.0,0.0,3,47,50,01
16641,2012-12-01,winter,2012,Dec,3,No,Sat,No,Moderate,11.0,14.0,81.0,9.0,1,14,15,01
16642,2012-12-01,winter,2012,Dec,4,No,Sat,No,Normal,11.0,14.0,81.0,6.0,0,5,5,01
16643,2012-12-01,winter,2012,Dec,5,No,Sat,No,Normal,10.0,13.0,87.0,6.0,1,12,13,01
16644,2012-12-01,winter,2012,Dec,6,No,Sat,No,Normal,10.0,12.0,87.0,9.0,7,20,27,01
16645,2012-12-01,winter,2012,Dec,7,No,Sat,No,Moderate,10.0,12.0,87.0,9.0,7,56,63,01
16646,2012-12-01,winter,2012,Dec,8,No,Sat,No,Moderate,10.0,12.0,87.0,9.0,11,133,144,01
16647,2012-12-01,winter,2012,Dec,9,No,Sat,No,Moderate,11.0,12.0,93.0,17.0,34,159,193,01
16648,2012-12-01,winter,2012,Dec,10,No,Sat,No,Moderate,11.0,14.0,89.0,11.0,45,211,256,01
16649,2012-12-01,winter,2012,Dec,11,No,Sat,No,Moderate,13.0,17.0,76.0,7.0,74,318,392,01
16650,2012-12-01,winter,2012,Dec,12,No,Sat,No,Moderate,13.0,17.0,81.0,6.0,119,327,446,01
16651,2012-12-01,winter,2012,Dec,13,No,Sat,No,Moderate,14.0,18.0,76.0,0.0,123,386,509,01
16652,2012-12-01,winter,2012,Dec,14,No,Sat,No,Moderate,15.0,19.0,71.0,0.0,110,369,479,01
16653,2012-12-01,winter,2012,Dec,15,No,Sat,No,Moderate,16.0,20.0,62.0,0.0,113,371,484,01
16654,2012-12-01,winter,2012,Dec,16,No,Sat,No,Moderate,16.0,20.0,66.0,0.0,89,354,443,01
16655,2012-12-01,winter,2012,Dec,17,No,Sat,No,Moderate,14.0,17.0,76.0,7.0,50,270,320,01
16656,2012-12-01,winter,2012,Dec,18,No,Sat,No,Moderate,14.0,18.0,76.0,0.0,42,255,297,01
16657,2012-12-01,winter,2012,Dec,19,No,Sat,No,Moderate,13.0,17.0,81.0,0.0,30,219,249,01
16658,2012-12-01,winter,2012,Dec,20,No,Sat,No,Normal,13.0,17.0,81.0,0.0,28,170,198,01
16659,2012-12-01,winter,2012,Dec,21,No,Sat,No,Moderate,12.0,17.0,87.0,0.0,23,135,158,01
16660,2012-12-01,winter,2012,Dec,22,No,Sat,No,Moderate,12.0,17.0,87.0,0.0,17,130,147,01
16661,2012-12-01,winter,2012,Dec,23,No,Sat,No,Moderate,13.0,17.0,81.0,0.0,10,116,126,01
16662,2012-12-02,winter,2012,Dec,0,No,Sun,No,Moderate,12.0,16.0,87.0,6.0,9,108,117,02
16663,2012-12-02,winter,2012,Dec,1,No,Sun,No,Moderate,12.0,16.0,87.0,6.0,10,84,94,02
16664,2012-12-02,winter,2012,Dec,2,No,Sun,No,Moderate,12.0,17.0,87.0,0.0,2,72,74,02
16665,2012-12-02,winter,2012,Dec,3,No,Sun,No,Moderate,11.0,15.0,93.0,0.0,4,21,25,02
16666,2012-12-02,winter,2012,Dec,4,No,Sun,No,Moderate,11.0,15.0,93.0,0.0,1,6,7,02
16667,2012-12-02,winter,2012,Dec,5,No,Sun,No,Moderate,11.0,15.0,93.0,0.0,1,7,8,02
16668,2012-12-02,winter,2012,Dec,6,No,Sun,No,Moderate,10.0,12.0,93.0,9.0,1,15,16,02
16669,2012-12-02,winter,2012,Dec,7,No,Sun,No,Moderate,10.0,12.0,93.0,9.0,5,26,31,02
16670,2012-12-02,winter,2012,Dec,8,No,Sun,No,Moderate,11.0,14.0,93.0,6.0,12,81,93,02
16671,2012-12-02,winter,2012,Dec,9,No,Sun,No,Moderate,11.0,14.0,93.0,11.0,37,135,172,02
16672,2012-12-02,winter,2012,Dec,10,No,Sun,No,Moderate,12.0,17.0,87.0,0.0,63,230,293,02
16673,2012-12-02,winter,2012,Dec,11,No,Sun,No,Moderate,13.0,16.0,81.0,11.0,81,274,355,02
16674,2012-12-02,winter,2012,Dec,12,No,Sun,No,Moderate,14.0,17.0,81.0,11.0,111,409,520,02
16675,2012-12-02,winter,2012,Dec,13,No,Sun,No,Normal,16.0,20.0,71.0,15.0,84,347,431,02
16676,2012-12-02,winter,2012,Dec,14,No,Sun,No,Normal,18.0,22.0,62.0,17.0,142,331,473,02
16677,2012-12-02,winter,2012,Dec,15,No,Sun,No,Normal,18.0,22.0,67.0,9.0,106,311,417,02
16678,2012-12-02,winter,2012,Dec,16,No,Sun,No,Moderate,18.0,22.0,67.0,7.0,85,358,443,02
16679,2012-12-02,winter,2012,Dec,17,No,Sun,No,Caution,16.0,20.0,76.0,13.0,59,244,303,02
16680,2012-12-02,winter,2012,Dec,18,No,Sun,No,Moderate,18.0,22.0,72.0,7.0,25,178,203,02
16681,2012-12-02,winter,2012,Dec,19,No,Sun,No,Moderate,16.0,20.0,82.0,13.0,16,158,174,02
16682,2012-12-02,winter,2012,Dec,20,No,Sun,No,Moderate,17.0,21.0,82.0,13.0,12,142,154,02
16683,2012-12-02,winter,2012,Dec,21,No,Sun,No,Moderate,18.0,22.0,77.0,15.0,8,91,99,02
16684,2012-12-02,winter,2012,Dec,22,No,Sun,No,Moderate,18.0,22.0,77.0,13.0,11,85,96,02
16685,2012-12-02,winter,2012,Dec,23,No,Sun,No,Moderate,17.0,21.0,82.0,9.0,7,44,51,02
16686,2012-12-03,winter,2012,Dec,0,No,Mon,Yes,Moderate,17.0,21.0,82.0,11.0,3,18,21,03
16687,2012-12-03,winter,2012,Dec,1,No,Mon,Yes,Normal,16.0,20.0,82.0,9.0,2,11,13,03
16688,2012-12-03,winter,2012,Dec,2,No,Mon,Yes,Normal,17.0,21.0,77.0,11.0,1,9,10,03
16689,2012-12-03,winter,2012,Dec,3,No,Mon,Yes,Normal,16.0,20.0,87.0,0.0,2,6,8,03
16690,2012-12-03,winter,2012,Dec,4,No,Mon,Yes,Normal,15.0,19.0,93.0,0.0,1,4,5,03
16691,2012-12-03,winter,2012,Dec,5,No,Mon,Yes,Normal,14.0,17.0,93.0,6.0,0,38,38,03
16692,2012-12-03,winter,2012,Dec,6,No,Mon,Yes,Normal,15.0,19.0,93.0,0.0,2,136,138,03
16693,2012-12-03,winter,2012,Dec,7,No,Mon,Yes,Moderate,14.0,18.0,93.0,0.0,9,387,396,03
16694,2012-12-03,winter,2012,Dec,8,No,Mon,Yes,Normal,15.0,19.0,93.0,0.0,19,712,731,03
16695,2012-12-03,winter,2012,Dec,9,No,Mon,Yes,Normal,16.0,20.0,87.0,6.0,19,289,308,03
16696,2012-12-03,winter,2012,Dec,10,No,Mon,Yes,Normal,18.0,22.0,77.0,9.0,31,105,136,03
16697,2012-12-03,winter,2012,Dec,11,No,Mon,Yes,Normal,20.0,23.0,77.0,9.0,51,182,233,03
16698,2012-12-03,winter,2012,Dec,12,No,Mon,Yes,Normal,21.0,25.0,68.0,11.0,40,228,268,03
16699,2012-12-03,winter,2012,Dec,13,No,Mon,Yes,Normal,24.0,27.0,56.0,6.0,81,240,321,03
16700,2012-12-03,winter,2012,Dec,14,No,Mon,Yes,Normal,25.0,31.0,53.0,0.0,51,209,260,03
16701,2012-12-03,winter,2012,Dec,15,No,Mon,Yes,Normal,25.0,31.0,56.0,0.0,58,210,268,03
16702,2012-12-03,winter,2012,Dec,16,No,Mon,Yes,Normal,25.0,31.0,53.0,9.0,45,397,442,03
16703,2012-12-03,winter,2012,Dec,17,No,Mon,Yes,Normal,21.0,25.0,63.0,7.0,43,665,708,03
16704,2012-12-03,winter,2012,Dec,18,No,Mon,Yes,Normal,20.0,24.0,68.0,6.0,26,666,692,03
16705,2012-12-03,winter,2012,Dec,19,No,Mon,Yes,Normal,20.0,24.0,68.0,6.0,27,444,471,03
16706,2012-12-03,winter,2012,Dec,20,No,Mon,Yes,Moderate,19.0,23.0,77.0,0.0,16,284,300,03
16707,2012-12-03,winter,2012,Dec,21,No,Mon,Yes,Normal,18.0,22.0,82.0,13.0,14,207,221,03
16708,2012-12-03,winter,2012,Dec,22,No,Mon,Yes,Normal,17.0,21.0,82.0,7.0,5,139,144,03
16709,2012-12-03,winter,2012,Dec,23,No,Mon,Yes,Normal,17.0,21.0,82.0,7.0,9,93,102,03
16710,2012-12-04,winter,2012,Dec,0,No,Tue,Yes,Normal,17.0,21.0,88.0,7.0,6,49,55,04
16711,2012-12-04,winter,2012,Dec,1,No,Tue,Yes,Normal,17.0,21.0,82.0,7.0,3,22,25,04
16712,2012-12-04,winter,2012,Dec,2,No,Tue,Yes,Normal,17.0,21.0,88.0,6.0,3,5,8,04
16713,2012-12-04,winter,2012,Dec,3,No,Tue,Yes,Moderate,16.0,20.0,87.0,9.0,1,3,4,04
16714,2012-12-04,winter,2012,Dec,4,No,Tue,Yes,Moderate,16.0,20.0,87.0,9.0,0,7,7,04
16715,2012-12-04,winter,2012,Dec,5,No,Tue,Yes,Moderate,18.0,22.0,88.0,0.0,1,45,46,04
16716,2012-12-04,winter,2012,Dec,6,No,Tue,Yes,Moderate,15.0,19.0,93.0,0.0,3,150,153,04
16717,2012-12-04,winter,2012,Dec,7,No,Tue,Yes,Normal,17.0,21.0,88.0,9.0,7,495,502,04
16718,2012-12-04,winter,2012,Dec,8,No,Tue,Yes,Moderate,18.0,22.0,88.0,11.0,21,700,721,04
16719,2012-12-04,winter,2012,Dec,9,No,Tue,Yes,Normal,19.0,23.0,82.0,7.0,19,317,336,04
16720,2012-12-04,winter,2012,Dec,10,No,Tue,Yes,Normal,19.0,23.0,82.0,13.0,26,130,156,04
16721,2012-12-04,winter,2012,Dec,11,No,Tue,Yes,Normal,20.0,23.0,77.0,13.0,24,183,207,04
16722,2012-12-04,winter,2012,Dec,12,No,Tue,Yes,Normal,21.0,25.0,68.0,13.0,39,273,312,04
16723,2012-12-04,winter,2012,Dec,13,No,Tue,Yes,Moderate,22.0,26.0,64.0,11.0,39,233,272,04
16724,2012-12-04,winter,2012,Dec,14,No,Tue,Yes,Moderate,24.0,27.0,56.0,15.0,39,231,270,04
16725,2012-12-04,winter,2012,Dec,15,No,Tue,Yes,Moderate,25.0,31.0,49.0,17.0,56,244,300,04
16726,2012-12-04,winter,2012,Dec,16,No,Tue,Yes,Normal,24.0,27.0,49.0,19.0,44,391,435,04
16727,2012-12-04,winter,2012,Dec,17,No,Tue,Yes,Normal,21.0,25.0,59.0,15.0,43,700,743,04
16728,2012-12-04,winter,2012,Dec,18,No,Tue,Yes,Normal,20.0,24.0,63.0,15.0,38,693,731,04
16729,2012-12-04,winter,2012,Dec,19,No,Tue,Yes,Normal,20.0,23.0,67.0,15.0,46,414,460,04
16730,2012-12-04,winter,2012,Dec,20,No,Tue,Yes,Moderate,20.0,24.0,63.0,15.0,34,272,306,04
16731,2012-12-04,winter,2012,Dec,21,No,Tue,Yes,Moderate,20.0,24.0,63.0,17.0,28,252,280,04
16732,2012-12-04,winter,2012,Dec,22,No,Tue,Yes,Moderate,20.0,24.0,63.0,20.0,26,155,181,04
16733,2012-12-04,winter,2012,Dec,23,No,Tue,Yes,Normal,20.0,23.0,67.0,17.0,5,91,96,04
16734,2012-12-05,winter,2012,Dec,0,No,Wed,Yes,Normal,20.0,24.0,59.0,19.0,6,31,37,05
16735,2012-12-05,winter,2012,Dec,1,No,Wed,Yes,Normal,21.0,25.0,55.0,22.0,0,11,11,05
16736,2012-12-05,winter,2012,Dec,2,No,Wed,Yes,Normal,19.0,23.0,67.0,11.0,2,7,9,05
16737,2012-12-05,winter,2012,Dec,3,No,Wed,Yes,Normal,20.0,23.0,67.0,9.0,0,7,7,05
16738,2012-12-05,winter,2012,Dec,4,No,Wed,Yes,Normal,20.0,24.0,63.0,30.0,1,9,10,05
16739,2012-12-05,winter,2012,Dec,5,No,Wed,Yes,Normal,20.0,24.0,59.0,19.0,1,48,49,05
16740,2012-12-05,winter,2012,Dec,6,No,Wed,Yes,Caution,20.0,23.0,55.0,26.0,5,119,124,05
16741,2012-12-05,winter,2012,Dec,7,No,Wed,Yes,Caution,19.0,23.0,59.0,20.0,9,389,398,05
16742,2012-12-05,winter,2012,Dec,8,No,Wed,Yes,Moderate,18.0,22.0,58.0,19.0,22,737,759,05
16743,2012-12-05,winter,2012,Dec,9,No,Wed,Yes,Moderate,18.0,22.0,51.0,15.0,26,362,388,05
16744,2012-12-05,winter,2012,Dec,10,No,Wed,Yes,Moderate,18.0,22.0,47.0,24.0,14,127,141,05
16745,2012-12-05,winter,2012,Dec,11,No,Wed,Yes,Normal,18.0,22.0,44.0,19.0,11,161,172,05
16746,2012-12-05,winter,2012,Dec,12,No,Wed,Yes,Normal,18.0,22.0,41.0,19.0,24,208,232,05
16747,2012-12-05,winter,2012,Dec,13,No,Wed,Yes,Normal,19.0,23.0,41.0,19.0,14,200,214,05
16748,2012-12-05,winter,2012,Dec,14,No,Wed,Yes,Normal,20.0,23.0,33.0,32.0,39,179,218,05
16749,2012-12-05,winter,2012,Dec,15,No,Wed,Yes,Normal,20.0,23.0,33.0,19.0,20,265,285,05
16750,2012-12-05,winter,2012,Dec,16,No,Wed,Yes,Normal,19.0,23.0,33.0,19.0,23,354,377,05
16751,2012-12-05,winter,2012,Dec,17,No,Wed,Yes,Normal,18.0,22.0,35.0,19.0,29,576,605,05
16752,2012-12-05,winter,2012,Dec,18,No,Wed,Yes,Normal,17.0,21.0,35.0,30.0,29,580,609,05
16753,2012-12-05,winter,2012,Dec,19,No,Wed,Yes,Normal,16.0,20.0,43.0,24.0,14,400,414,05
16754,2012-12-05,winter,2012,Dec,20,No,Wed,Yes,Normal,14.0,15.0,46.0,26.0,19,274,293,05
16755,2012-12-05,winter,2012,Dec,21,No,Wed,Yes,Normal,14.0,15.0,46.0,28.0,14,184,198,05
16756,2012-12-05,winter,2012,Dec,22,No,Wed,Yes,Normal,13.0,14.0,45.0,26.0,4,101,105,05
16757,2012-12-05,winter,2012,Dec,23,No,Wed,Yes,Normal,12.0,14.0,49.0,26.0,5,69,74,05
16758,2012-12-06,winter,2012,Dec,0,No,Thr,Yes,Normal,11.0,12.0,48.0,19.0,1,43,44,06
16759,2012-12-06,winter,2012,Dec,1,No,Thr,Yes,Normal,11.0,12.0,48.0,19.0,0,16,16,06
16760,2012-12-06,winter,2012,Dec,2,No,Thr,Yes,Normal,10.0,11.0,52.0,19.0,0,9,9,06
16761,2012-12-06,winter,2012,Dec,3,No,Thr,Yes,Normal,9.0,11.0,55.0,13.0,0,2,2,06
16762,2012-12-06,winter,2012,Dec,4,No,Thr,Yes,Normal,9.0,11.0,55.0,20.0,1,8,9,06
16763,2012-12-06,winter,2012,Dec,5,No,Thr,Yes,Normal,9.0,11.0,55.0,19.0,0,32,32,06
16764,2012-12-06,winter,2012,Dec,6,No,Thr,Yes,Normal,9.0,11.0,55.0,20.0,2,122,124,06
16765,2012-12-06,winter,2012,Dec,7,No,Thr,Yes,Normal,9.0,11.0,51.0,20.0,8,381,389,06
16766,2012-12-06,winter,2012,Dec,8,No,Thr,Yes,Normal,9.0,11.0,51.0,20.0,13,646,659,06
16767,2012-12-06,winter,2012,Dec,9,No,Thr,Yes,Normal,10.0,11.0,48.0,13.0,19,257,276,06
16768,2012-12-06,winter,2012,Dec,10,No,Thr,Yes,Normal,10.0,11.0,52.0,13.0,23,122,145,06
16769,2012-12-06,winter,2012,Dec,11,No,Thr,Yes,Normal,11.0,13.0,48.0,11.0,16,162,178,06
16770,2012-12-06,winter,2012,Dec,12,No,Thr,Yes,Normal,11.0,16.0,41.0,0.0,29,206,235,06
16771,2012-12-06,winter,2012,Dec,13,No,Thr,Yes,Normal,12.0,17.0,39.0,0.0,33,212,245,06
16772,2012-12-06,winter,2012,Dec,14,No,Thr,Yes,Normal,12.0,16.0,42.0,6.0,37,175,212,06
16773,2012-12-06,winter,2012,Dec,15,No,Thr,Yes,Normal,13.0,17.0,39.0,0.0,38,232,270,06
16774,2012-12-06,winter,2012,Dec,16,No,Thr,Yes,Normal,13.0,17.0,42.0,0.0,39,292,331,06
16775,2012-12-06,winter,2012,Dec,17,No,Thr,Yes,Normal,12.0,16.0,45.0,7.0,31,586,617,06
16776,2012-12-06,winter,2012,Dec,18,No,Thr,Yes,Normal,11.0,14.0,45.0,11.0,23,542,565,06
16777,2012-12-06,winter,2012,Dec,19,No,Thr,Yes,Normal,11.0,13.0,60.0,13.0,13,360,373,06
16778,2012-12-06,winter,2012,Dec,20,No,Thr,Yes,Moderate,10.0,13.0,60.0,7.0,5,222,227,06
16779,2012-12-06,winter,2012,Dec,21,No,Thr,Yes,Moderate,10.0,12.0,60.0,9.0,7,184,191,06
